docname,topic,proportion
cv729_10475.txt:27,008,1.0
cv968_25413.txt:26,002,1.0
cv822_21545.txt:23,008,1.0
cv646_16817.txt:25,018,1.0
cv679_28221.txt:17,000,1.0
cv113_24354.txt:9,000,1.0
cv876_9633.txt:6,000,1.0
cv108_17064.txt:8,000,1.0
cv017_23487.txt:23,018,1.0
cv454_21961.txt:11,000,1.0
cv089_12222.txt:8,000,1.0
cv464_17076.txt:21,001,1.0
cv607_8235.txt:9,007,1.0
cv316_5972.txt:15,001,1.0
cv172_12037.txt:26,002,1.0
cv959_16218.txt:4,008,1.0
cv744_10091.txt:4,000,1.0
cv364_14254.txt:7,010,1.0
cv364_14254.txt:42,017,1.0
cv040_8829.txt:14,000,0.616642
cv040_8829.txt:14,001,0.284845
cv040_8829.txt:14,002,0.098513
cv143_21158.txt:14,000,1.0
cv552_0150.txt:28,008,1.0
cv552_0150.txt:63,004,1.0
cv713_29002.txt:29,000,1.0
cv315_12638.txt:20,010,1.0
cv877_29132.txt:4,010,1.0
cv499_11407.txt:20,007,1.0
cv817_3675.txt:11,008,1.0
cv794_17353.txt:12,010,1.0
cv232_16768.txt:32,005,1.0
cv594_11945.txt:33,001,1.0
cv424_9268.txt:15,003,1.0
cv424_9268.txt:50,008,1.0
cv135_12506.txt:1,000,1.0
cv063_28852.txt:10,011,1.0
cv228_5644.txt:12,000,1.0
cv412_25254.txt:10,003,1.0
cv412_25254.txt:45,001,1.0
cv690_5425.txt:8,001,1.0
cv690_5425.txt:43,008,1.0
cv250_26462.txt:10,011,1.0
cv589_12853.txt:13,010,1.0
cv308_5079.txt:28,002,1.0
cv930_14949.txt:8,010,1.0
cv047_18725.txt:21,010,1.0
cv002_17424.txt:3,000,1.0
cv391_11615.txt:15,000,1.0
cv362_16985.txt:12,000,1.0
cv820_24157.txt:15,010,1.0
cv893_26731.txt:0,006,1.0
cv893_26731.txt:35,010,1.0
cv893_26731.txt:70,000,1.0
cv097_26081.txt:17,010,1.0
cv512_17618.txt:21,000,1.0
cv013_10494.txt:23,000,1.0
cv258_5627.txt:13,010,1.0
cv204_8930.txt:27,000,0.616642
cv204_8930.txt:27,001,0.284845
cv204_8930.txt:27,002,0.098513
cv090_0049.txt:12,008,1.0
cv090_0049.txt:47,003,1.0
cv324_7502.txt:1,010,1.0
cv770_11061.txt:20,012,1.0
cv269_23018.txt:13,000,1.0
cv269_23018.txt:48,010,1.0
cv916_17034.txt:10,000,1.0
cv430_18662.txt:12,006,1.0
cv979_2029.txt:20,012,1.0
cv669_24318.txt:28,000,1.0
cv240_15948.txt:5,001,1.0
cv455_28866.txt:23,000,1.0
cv599_22197.txt:28,000,1.0
cv762_15604.txt:28,002,1.0
cv739_12179.txt:20,007,1.0
cv441_15276.txt:29,014,1.0
cv441_15276.txt:64,004,1.0
cv261_11855.txt:8,005,1.0
cv261_11855.txt:43,010,1.0
cv267_16618.txt:10,003,1.0
cv785_23748.txt:24,012,1.0
cv038_9781.txt:30,002,1.0
cv220_28906.txt:27,010,1.0
cv468_16844.txt:26,004,1.0
cv531_26838.txt:30,000,1.0
cv302_26481.txt:22,001,1.0
cv379_23167.txt:1,010,1.0
cv379_23167.txt:36,010,1.0
cv708_28539.txt:9,001,1.0
cv187_14112.txt:26,001,1.0
cv004_12641.txt:7,012,1.0
cv125_9636.txt:5,010,1.0
cv680_10533.txt:17,000,1.0
cv613_23104.txt:18,000,1.0
cv946_20084.txt:26,003,1.0
cv381_21673.txt:7,009,1.0
cv555_25047.txt:0,007,1.0
cv697_12106.txt:12,000,1.0
cv183_19826.txt:6,007,1.0
cv386_10229.txt:8,000,1.0
cv658_11186.txt:14,010,1.0
cv325_18330.txt:3,008,1.0
cv810_13660.txt:6,010,1.0
cv437_24070.txt:16,005,1.0
cv496_11185.txt:18,008,1.0
cv457_19546.txt:32,003,1.0
cv066_11668.txt:34,001,1.0
cv826_12761.txt:1,010,1.0
cv826_12761.txt:36,001,1.0
cv639_10797.txt:6,010,1.0
cv639_10797.txt:41,012,1.0
cv019_16117.txt:29,000,1.0
cv398_17047.txt:24,002,1.0
cv711_12687.txt:2,004,1.0
cv711_12687.txt:37,005,1.0
cv838_25886.txt:14,002,1.0
cv208_9475.txt:3,010,1.0
cv208_9475.txt:38,008,1.0
cv425_8603.txt:28,000,0.616642
cv425_8603.txt:28,001,0.284845
cv425_8603.txt:28,002,0.098513
cv736_24947.txt:25,000,1.0
cv736_24947.txt:60,001,1.0
cv815_23466.txt:12,012,1.0
cv815_23466.txt:47,010,1.0
cv791_17995.txt:10,006,1.0
cv520_13297.txt:23,007,1.0
cv624_11601.txt:16,010,1.0
cv534_15683.txt:12,002,1.0
cv889_22670.txt:22,006,1.0
cv768_12709.txt:3,014,1.0
cv078_16506.txt:2,001,1.0
cv788_26409.txt:17,005,1.0
cv370_5338.txt:14,001,1.0
cv835_20531.txt:20,010,1.0
cv580_15681.txt:12,001,1.0
cv297_10104.txt:29,001,1.0
cv400_20631.txt:3,004,1.0
cv847_20855.txt:9,011,1.0
cv847_20855.txt:44,009,1.0
cv158_10914.txt:14,010,1.0
cv502_10970.txt:17,001,1.0
cv623_16988.txt:9,002,1.0
cv623_16988.txt:44,002,1.0
cv623_16988.txt:79,005,1.0
cv867_18362.txt:11,010,1.0
cv272_20313.txt:0,007,1.0
cv272_20313.txt:35,011,1.0
cv273_28961.txt:20,008,1.0
cv571_29292.txt:31,010,1.0
cv706_25883.txt:31,001,1.0
cv162_10977.txt:18,019,1.0
cv482_11233.txt:9,000,1.0
cv033_25680.txt:13,010,1.0
cv804_11763.txt:8,000,1.0
cv647_15275.txt:19,010,1.0
cv562_10847.txt:21,004,1.0
cv802_28381.txt:8,000,1.0
cv020_9234.txt:26,015,1.0
cv264_14108.txt:4,010,1.0
cv600_25043.txt:7,000,1.0
cv991_19973.txt:28,019,1.0
cv329_29293.txt:1,011,1.0
cv591_24887.txt:25,012,1.0
cv214_13285.txt:19,000,0.616642
cv214_13285.txt:19,001,0.284845
cv214_13285.txt:19,002,0.098513
cv056_14663.txt:5,010,1.0
cv667_19672.txt:13,008,1.0
cv459_21834.txt:0,000,1.0
cv459_21834.txt:35,009,1.0
cv984_14006.txt:3,012,1.0
cv000_29416.txt:21,000,0.616642
cv000_29416.txt:21,001,0.284845
cv000_29416.txt:21,002,0.098513
cv320_9693.txt:21,000,1.0
cv096_12262.txt:11,005,1.0
cv188_20687.txt:3,004,1.0
cv620_2556.txt:1,000,1.0
cv236_12427.txt:1,000,1.0
cv725_10266.txt:11,010,1.0
cv111_12253.txt:16,010,1.0
cv001_19502.txt:0,016,1.0
cv034_29446.txt:6,010,1.0
cv480_21195.txt:4,000,1.0
cv480_21195.txt:39,012,1.0
cv022_14227.txt:3,000,1.0
cv022_14227.txt:38,010,1.0
cv278_14533.txt:34,010,1.0
cv189_24248.txt:28,006,1.0
cv007_4992.txt:5,002,1.0
cv235_10704.txt:13,001,1.0
cv282_6833.txt:10,010,1.0
cv733_9891.txt:5,010,1.0
cv279_19452.txt:10,008,1.0
cv117_25625.txt:0,000,0.616642
cv117_25625.txt:0,001,0.284845
cv117_25625.txt:0,002,0.098513
cv685_5710.txt:21,011,1.0
cv207_29141.txt:27,000,1.0
cv152_9052.txt:26,012,1.0
cv072_5928.txt:30,010,1.0
cv508_17742.txt:17,000,1.0
cv436_20564.txt:9,001,1.0
cv532_6495.txt:6,002,1.0
cv276_17126.txt:9,000,1.0
cv276_17126.txt:44,004,1.0
cv807_23024.txt:26,010,1.0
cv807_23024.txt:61,003,1.0
cv073_23039.txt:18,009,1.0
cv553_26965.txt:22,003,1.0
cv518_14798.txt:25,000,1.0
cv608_24647.txt:31,000,1.0
cv602_8830.txt:23,000,0.616642
cv602_8830.txt:23,001,0.284845
cv602_8830.txt:23,002,0.098513
cv923_11951.txt:0,003,1.0
cv951_11816.txt:3,001,1.0
cv081_18241.txt:3,010,1.0
cv446_12209.txt:26,001,1.0
cv513_7236.txt:27,018,1.0
cv203_19052.txt:5,010,1.0
cv420_28631.txt:26,010,1.0
cv312_29308.txt:18,000,1.0
cv973_10171.txt:22,010,1.0
cv973_10171.txt:57,005,1.0
cv338_9183.txt:2,010,1.0
cv338_9183.txt:37,000,0.616642
cv338_9183.txt:37,001,0.284845
cv338_9183.txt:37,002,0.098513
cv385_29621.txt:12,010,1.0
cv686_15553.txt:18,002,1.0
cv732_13092.txt:19,005,1.0
cv732_13092.txt:54,012,1.0
cv139_14236.txt:1,001,1.0
cv139_14236.txt:36,002,1.0
cv704_17622.txt:6,004,1.0
cv418_16562.txt:15,000,1.0
cv054_4101.txt:9,000,1.0
cv054_4101.txt:44,012,1.0
cv863_7912.txt:3,000,1.0
cv445_26683.txt:1,010,1.0
cv738_10287.txt:9,001,1.0
cv021_17313.txt:5,010,1.0
cv393_29234.txt:14,012,1.0
cv612_5396.txt:27,000,1.0
cv616_29187.txt:8,001,1.0
cv955_26154.txt:7,010,1.0
cv547_18043.txt:6,019,1.0
cv645_17078.txt:20,000,1.0
cv167_18094.txt:17,010,1.0
cv621_15984.txt:29,000,1.0
cv765_20429.txt:10,010,1.0
cv769_8565.txt:4,000,1.0
cv432_15873.txt:12,000,1.0
cv710_23745.txt:13,019,1.0
cv181_16083.txt:14,009,1.0
cv844_13890.txt:5,010,1.0
cv844_13890.txt:40,005,1.0
cv525_17930.txt:8,010,1.0
cv169_24973.txt:9,002,1.0
cv473_7869.txt:2,012,1.0
cv473_7869.txt:37,010,1.0
cv434_5641.txt:7,010,1.0
cv368_11090.txt:5,003,1.0
cv368_11090.txt:40,000,1.0
cv075_6250.txt:12,010,1.0
cv006_17022.txt:3,002,1.0
cv197_29271.txt:11,010,1.0
cv653_2107.txt:31,000,1.0
cv057_7962.txt:3,002,1.0
cv952_26375.txt:22,009,1.0
cv782_21078.txt:15,001,1.0
cv361_28738.txt:16,000,1.0
cv051_10751.txt:3,010,1.0
cv939_11247.txt:16,017,1.0
cv478_15921.txt:33,000,1.0
cv478_15921.txt:68,004,1.0
cv892_18788.txt:4,000,1.0
cv892_18788.txt:39,008,1.0
cv076_26009.txt:10,002,1.0
cv904_25663.txt:4,012,1.0
cv055_8926.txt:9,010,1.0
cv233_17614.txt:1,008,1.0
cv554_14678.txt:5,010,1.0
cv554_14678.txt:40,010,1.0
cv413_7893.txt:31,010,1.0
cv199_9721.txt:19,000,1.0
cv799_19812.txt:21,000,0.616642
cv799_19812.txt:21,001,0.284845
cv799_19812.txt:21,002,0.098513
cv799_19812.txt:56,006,1.0
cv134_23300.txt:16,010,1.0
cv018_21672.txt:17,000,1.0
cv035_3343.txt:26,006,1.0
cv631_4782.txt:24,004,1.0
cv098_17021.txt:19,010,1.0
cv100_12406.txt:3,003,1.0
cv100_12406.txt:38,012,1.0
cv100_12406.txt:73,001,1.0
cv786_23608.txt:3,005,1.0
cv399_28593.txt:25,020,1.0
cv544_5301.txt:29,003,1.0
cv972_26837.txt:20,000,1.0
cv375_9932.txt:9,007,1.0
cv145_12239.txt:13,010,1.0
cv898_1576.txt:22,002,1.0
cv046_10613.txt:32,002,1.0
cv797_7245.txt:10,010,1.0
cv911_21695.txt:8,000,1.0
cv350_22139.txt:3,000,1.0
cv871_25971.txt:11,000,0.616642
cv871_25971.txt:11,001,0.284845
cv871_25971.txt:11,002,0.098513
cv871_25971.txt:46,007,1.0
cv405_21868.txt:29,010,1.0
cv336_10363.txt:33,008,1.0
cv070_13249.txt:34,010,1.0
cv071_12969.txt:25,003,1.0
cv423_12089.txt:26,000,0.616642
cv423_12089.txt:26,001,0.284845
cv423_12089.txt:26,002,0.098513
cv423_12089.txt:61,000,1.0
cv781_5358.txt:1,000,0.616642
cv781_5358.txt:1,001,0.284845
cv781_5358.txt:1,002,0.098513
cv781_5358.txt:36,010,1.0
cv546_12723.txt:10,001,1.0
cv536_27221.txt:4,010,1.0
cv383_14662.txt:9,010,1.0
cv755_24881.txt:24,006,1.0
cv858_20266.txt:4,000,1.0
cv858_20266.txt:39,000,1.0
cv077_23172.txt:24,006,1.0
cv015_29356.txt:7,010,1.0
cv406_22199.txt:1,006,1.0
cv120_3793.txt:1,007,1.0
cv917_29484.txt:2,001,1.0
cv104_19176.txt:6,008,1.0
cv245_8938.txt:8,000,1.0
cv987_7394.txt:5,000,1.0
cv987_7394.txt:40,000,1.0
cv985_5964.txt:30,002,1.0
cv677_18938.txt:7,000,1.0
cv677_18938.txt:42,010,1.0
cv656_25395.txt:9,010,1.0
cv656_25395.txt:44,000,1.0
cv528_11669.txt:1,003,1.0
cv982_22209.txt:11,007,1.0
cv622_8583.txt:20,001,1.0
cv659_21483.txt:29,010,1.0
cv702_12371.txt:0,000,1.0
cv773_20264.txt:18,010,1.0
cv936_17473.txt:15,000,1.0
cv572_20053.txt:23,000,1.0
cv668_18848.txt:12,000,1.0
cv808_13773.txt:5,013,1.0
cv751_17208.txt:17,000,1.0
cv695_22268.txt:10,007,1.0
cv371_8197.txt:16,000,1.0
cv983_24219.txt:26,006,1.0
cv949_21565.txt:33,010,1.0
cv284_20530.txt:3,000,1.0
cv377_8440.txt:8,007,1.0
cv933_24953.txt:32,003,1.0
cv252_24974.txt:19,001,1.0
cv252_24974.txt:54,000,1.0
cv596_4367.txt:14,000,1.0
cv675_22871.txt:31,010,1.0
cv292_7804.txt:3,003,1.0
cv292_7804.txt:38,002,1.0
cv086_19488.txt:23,017,1.0
cv618_9469.txt:10,000,1.0
cv011_13044.txt:16,010,1.0
cv300_23302.txt:25,003,1.0
cv709_11173.txt:11,000,1.0
cv709_11173.txt:46,001,1.0
cv683_13047.txt:9,012,1.0
cv683_13047.txt:44,007,1.0
cv882_10042.txt:26,010,1.0
cv257_11856.txt:1,000,1.0
cv257_11856.txt:36,000,0.616642
cv257_11856.txt:36,001,0.284845
cv257_11856.txt:36,002,0.098513
cv500_10722.txt:6,010,1.0
cv150_14279.txt:9,008,1.0
cv734_22821.txt:20,007,1.0
cv222_18720.txt:23,011,1.0
cv137_17020.txt:7,002,1.0
cv429_7937.txt:6,000,1.0
cv999_14636.txt:18,010,1.0
cv359_6751.txt:0,001,1.0
cv359_6751.txt:35,000,1.0
cv865_28796.txt:19,002,1.0
cv640_5380.txt:5,003,1.0
cv341_25667.txt:16,008,1.0
cv906_12332.txt:19,000,1.0
cv390_12187.txt:9,000,1.0
cv318_11146.txt:5,002,1.0
cv168_7435.txt:6,010,1.0
cv687_22207.txt:19,001,1.0
cv886_19210.txt:24,000,1.0
cv083_25491.txt:3,011,1.0
cv743_17023.txt:0,000,1.0
cv105_19135.txt:4,013,1.0
cv122_7891.txt:3,010,1.0
cv122_7891.txt:38,000,1.0
cv122_7891.txt:73,002,1.0
cv039_5963.txt:10,000,1.0
cv597_26744.txt:12,006,1.0
cv597_26744.txt:47,000,1.0
cv101_10537.txt:27,010,1.0
cv595_26420.txt:28,001,1.0
cv899_17812.txt:18,004,1.0
cv588_14467.txt:4,000,1.0
cv270_5873.txt:13,002,1.0
cv079_12766.txt:2,010,1.0
cv079_12766.txt:37,008,1.0
cv023_13847.txt:3,000,1.0
cv879_16585.txt:2,002,1.0
cv693_19147.txt:19,004,1.0
cv465_23401.txt:30,008,1.0
cv492_19370.txt:7,000,1.0
cv176_14196.txt:18,001,1.0
cv358_11557.txt:5,001,1.0
cv358_11557.txt:40,000,1.0
cv642_29788.txt:6,010,1.0
cv870_18090.txt:16,011,1.0
cv777_10247.txt:34,018,1.0
cv313_19337.txt:7,010,1.0
cv615_15734.txt:15,003,1.0
cv795_10291.txt:10,013,1.0
cv225_29083.txt:16,007,1.0
cv155_7845.txt:7,004,1.0
cv994_13229.txt:21,000,0.616642
cv994_13229.txt:21,001,0.284845
cv994_13229.txt:21,002,0.098513
cv665_29386.txt:0,010,1.0
cv044_18429.txt:22,006,1.0
cv219_19874.txt:22,020,1.0
cv112_12178.txt:4,001,1.0
cv609_25038.txt:8,012,1.0
cv609_25038.txt:43,001,1.0
cv538_28485.txt:9,004,1.0
cv828_21392.txt:14,003,1.0
cv050_12128.txt:17,008,1.0
cv593_11931.txt:22,001,1.0
cv524_24885.txt:9,009,1.0
cv524_24885.txt:44,004,1.0
cv638_29394.txt:5,006,1.0
cv611_2253.txt:8,009,1.0
cv251_23901.txt:29,008,1.0
cv699_7773.txt:25,005,1.0
cv229_15200.txt:3,000,1.0
cv577_28220.txt:0,007,1.0
cv928_9478.txt:17,000,0.616642
cv928_9478.txt:17,001,0.284845
cv928_9478.txt:17,002,0.098513
cv016_4348.txt:1,000,1.0
cv428_12202.txt:2,002,1.0
cv428_12202.txt:37,004,1.0
cv428_12202.txt:72,002,1.0
cv803_8584.txt:19,010,1.0
cv878_17204.txt:6,000,1.0
cv748_14044.txt:4,000,1.0
cv641_13412.txt:11,010,1.0
cv641_13412.txt:46,011,1.0
cv948_25870.txt:4,000,1.0
cv948_25870.txt:39,010,1.0
cv356_26170.txt:22,008,1.0
cv839_22807.txt:19,000,1.0
cv052_29318.txt:22,010,1.0
cv592_23391.txt:5,010,1.0
cv592_23391.txt:40,000,1.0
cv662_14791.txt:13,005,1.0
cv415_23674.txt:20,003,1.0
cv971_11790.txt:11,010,1.0
cv652_15653.txt:7,010,1.0
cv149_17084.txt:10,007,1.0
cv696_29619.txt:12,012,1.0
cv746_10471.txt:6,000,1.0
cv746_10471.txt:41,010,1.0
cv746_10471.txt:76,003,1.0
cv890_3515.txt:22,000,1.0
cv290_11981.txt:11,007,1.0
cv852_27512.txt:17,010,1.0
cv712_24217.txt:4,001,1.0
cv894_22140.txt:11,000,1.0
cv303_27366.txt:9,003,1.0
cv663_14484.txt:19,010,1.0
cv345_9966.txt:15,010,1.0
cv841_3367.txt:17,009,1.0
cv636_16954.txt:24,000,1.0
cv130_18521.txt:8,006,1.0
cv131_11568.txt:28,000,1.0
cv881_14767.txt:13,010,1.0
cv700_23163.txt:7,010,1.0
cv095_28730.txt:14,000,1.0
cv014_15600.txt:13,000,1.0
cv661_25780.txt:15,017,1.0
cv490_18986.txt:20,002,1.0
cv691_5090.txt:25,000,1.0
cv365_12442.txt:15,001,1.0
cv365_12442.txt:50,006,1.0
cv346_19198.txt:17,006,1.0
cv585_23576.txt:27,003,1.0
cv376_20883.txt:27,001,1.0
cv353_19197.txt:27,000,1.0
cv060_11754.txt:25,000,1.0
cv118_28837.txt:1,000,1.0
cv118_28837.txt:36,008,1.0
cv619_13677.txt:27,006,1.0
cv259_11827.txt:10,000,1.0
cv186_2396.txt:12,010,1.0
cv186_2396.txt:47,001,1.0
cv888_25678.txt:33,001,1.0
cv170_29808.txt:28,016,1.0
cv140_7963.txt:14,007,1.0
cv140_7963.txt:49,010,1.0
cv140_7963.txt:84,000,1.0
cv560_18608.txt:13,009,1.0
cv535_21183.txt:16,001,1.0
cv630_10152.txt:1,017,1.0
cv630_10152.txt:36,000,0.616642
cv630_10152.txt:36,001,0.284845
cv630_10152.txt:36,002,0.098513
cv753_11812.txt:11,010,1.0
cv401_13758.txt:5,010,1.0
cv401_13758.txt:40,004,1.0
cv426_10976.txt:14,000,1.0
cv210_9557.txt:26,010,1.0
cv831_16325.txt:19,010,1.0
cv912_5562.txt:10,008,1.0
cv912_5562.txt:45,000,1.0
cv263_20693.txt:28,004,1.0
cv309_23737.txt:26,002,1.0
cv958_13020.txt:10,010,1.0
cv824_9335.txt:4,004,1.0
cv759_15091.txt:12,011,1.0
cv147_22625.txt:4,010,1.0
cv752_25330.txt:4,010,1.0
cv715_19246.txt:25,001,1.0
cv065_16909.txt:0,000,1.0
cv065_16909.txt:35,007,1.0
cv409_29625.txt:7,011,1.0
cv053_23117.txt:10,000,1.0
cv053_23117.txt:45,002,1.0
cv036_18385.txt:7,001,1.0
cv231_11028.txt:0,001,1.0
cv231_11028.txt:35,000,1.0
cv045_25077.txt:5,006,1.0
cv045_25077.txt:40,003,1.0
cv109_22599.txt:6,010,1.0
cv859_15689.txt:6,001,1.0
cv084_15183.txt:13,005,1.0
cv266_26644.txt:21,000,1.0
cv837_27232.txt:1,010,1.0
cv334_0074.txt:10,000,1.0
cv780_8467.txt:3,000,1.0
cv749_18960.txt:14,019,1.0
cv549_22771.txt:16,002,1.0
cv340_14776.txt:3,010,1.0
cv211_9955.txt:18,005,1.0
cv241_24602.txt:0,006,1.0
cv582_6678.txt:4,010,1.0
cv953_7078.txt:22,004,1.0
cv005_29357.txt:34,000,1.0
cv306_10859.txt:11,008,1.0
cv774_15488.txt:11,030,1.0
cv626_7907.txt:18,008,1.0
cv760_8977.txt:3,001,1.0
cv760_8977.txt:38,001,1.0
cv614_11320.txt:16,008,1.0
cv317_25111.txt:12,010,1.0
cv682_17947.txt:18,004,1.0
cv787_15277.txt:25,001,1.0
cv291_26844.txt:17,002,1.0
cv260_15652.txt:15,002,1.0
cv311_17708.txt:1,000,1.0
cv132_5423.txt:6,000,1.0
cv516_12117.txt:25,001,1.0
cv757_10668.txt:30,007,1.0
cv681_9744.txt:31,002,1.0
cv498_9288.txt:20,001,1.0
cv388_12810.txt:30,000,1.0
cv230_7913.txt:34,007,1.0
cv869_24782.txt:13,002,1.0
cv869_24782.txt:48,007,1.0
cv275_28725.txt:1,000,1.0
cv654_19345.txt:5,004,1.0
cv654_19345.txt:40,004,1.0
cv521_1730.txt:23,001,1.0
cv872_13710.txt:5,000,1.0
cv735_20218.txt:18,001,1.0
cv304_28489.txt:22,000,0.616642
cv304_28489.txt:22,001,0.284845
cv304_28489.txt:22,002,0.098513
cv274_26379.txt:33,010,1.0
cv331_8656.txt:15,013,1.0
cv969_14760.txt:17,001,1.0
cv784_16077.txt:4,002,1.0
cv351_17029.txt:4,000,1.0
cv380_8164.txt:12,000,1.0
cv819_9567.txt:24,011,1.0
cv970_19532.txt:31,000,1.0
cv862_15924.txt:9,001,1.0
cv673_25874.txt:17,003,1.0
cv731_3968.txt:25,010,1.0
cv074_7188.txt:11,000,0.616642
cv074_7188.txt:11,001,0.284845
cv074_7188.txt:11,002,0.098513
cv860_15520.txt:2,008,1.0
cv452_5179.txt:7,010,1.0
cv491_12992.txt:8,000,1.0
cv491_12992.txt:43,012,1.0
cv433_10443.txt:32,006,1.0
cv526_12868.txt:32,003,1.0
cv526_12868.txt:67,000,1.0
cv540_3092.txt:20,002,1.0
cv539_21865.txt:19,000,1.0
cv674_11593.txt:9,000,1.0
cv493_14135.txt:25,008,1.0
cv443_22367.txt:4,003,1.0
cv980_11851.txt:4,002,1.0
cv422_9632.txt:0,000,1.0
cv895_22200.txt:3,003,1.0
cv511_10360.txt:21,008,1.0
cv511_10360.txt:56,010,1.0
cv823_17055.txt:28,000,1.0
cv200_29006.txt:31,003,1.0
cv200_29006.txt:66,004,1.0
cv192_16079.txt:20,002,1.0
cv192_16079.txt:55,001,1.0
cv657_25835.txt:1,003,1.0
cv126_28821.txt:19,006,1.0
cv082_11979.txt:23,011,1.0
cv407_23928.txt:6,007,1.0
cv832_24713.txt:17,007,1.0
cv205_9676.txt:3,010,1.0
cv849_17215.txt:27,009,1.0
cv507_9509.txt:21,001,1.0
cv714_19704.txt:12,001,1.0
cv559_0057.txt:3,000,1.0
cv243_22164.txt:0,006,1.0
cv243_22164.txt:35,010,1.0
cv462_20788.txt:16,000,1.0
cv310_14568.txt:13,010,1.0
cv576_15688.txt:8,006,1.0
cv956_12547.txt:22,003,1.0
cv956_12547.txt:57,003,1.0
cv339_22452.txt:13,002,1.0
cv387_12391.txt:19,001,1.0
cv717_17472.txt:28,002,1.0
cv918_27080.txt:19,000,1.0
cv866_29447.txt:27,008,1.0
cv440_16891.txt:0,001,1.0
cv467_26610.txt:22,010,1.0
cv989_17297.txt:17,000,0.616642
cv989_17297.txt:17,001,0.284845
cv989_17297.txt:17,002,0.098513
cv527_10338.txt:29,010,1.0
cv779_18989.txt:4,005,1.0
cv369_14245.txt:29,006,1.0
cv977_4776.txt:16,002,1.0
cv481_7930.txt:19,000,1.0
cv182_7791.txt:3,001,1.0
cv419_14799.txt:9,004,1.0
cv419_14799.txt:44,005,1.0
cv564_12011.txt:1,000,1.0
cv995_23113.txt:1,001,1.0
cv995_23113.txt:36,000,1.0
cv043_16808.txt:1,006,1.0
cv567_29420.txt:21,000,1.0
cv094_27868.txt:7,000,1.0
cv637_13682.txt:14,002,1.0
cv637_13682.txt:49,009,1.0
cv469_21998.txt:32,000,1.0
cv202_11382.txt:24,002,1.0
cv964_5794.txt:20,005,1.0
cv080_14899.txt:22,008,1.0
cv479_5450.txt:11,010,1.0
cv024_7033.txt:12,010,1.0
cv110_27832.txt:15,008,1.0
cv833_11961.txt:0,003,1.0
cv416_12048.txt:11,001,1.0
cv843_17054.txt:12,000,1.0
cv992_12806.txt:27,004,1.0
cv328_10908.txt:10,002,1.0
cv307_26382.txt:1,000,1.0
cv307_26382.txt:36,008,1.0
cv643_29282.txt:13,010,1.0
cv610_24153.txt:17,012,1.0
cv256_16529.txt:10,000,1.0
cv256_16529.txt:45,004,1.0
cv830_5778.txt:2,000,1.0
cv327_21743.txt:26,002,1.0
cv223_28923.txt:21,003,1.0
cv908_17779.txt:8,002,1.0
cv908_17779.txt:43,000,1.0
cv935_24977.txt:0,007,1.0
cv461_21124.txt:6,018,1.0
cv087_2145.txt:21,007,1.0
cv836_14311.txt:14,005,1.0
cv885_13390.txt:22,003,1.0
cv190_27176.txt:30,003,1.0
cv676_22202.txt:3,000,1.0
cv676_22202.txt:38,012,1.0
cv581_20790.txt:9,016,1.0
cv448_16409.txt:7,005,1.0
cv873_19937.txt:21,002,1.0
cv569_26750.txt:31,002,1.0
cv069_11613.txt:8,010,1.0
cv298_24487.txt:10,002,1.0
cv178_14380.txt:24,007,1.0
cv793_15235.txt:3,003,1.0
cv010_29063.txt:25,000,0.616642
cv010_29063.txt:25,001,0.284845
cv010_29063.txt:25,002,0.098513
cv221_27081.txt:25,010,1.0
cv153_11607.txt:1,013,1.0
cv537_13516.txt:19,004,1.0
cv119_9909.txt:18,004,1.0
cv378_21982.txt:34,011,1.0
cv688_7884.txt:4,000,1.0
cv688_7884.txt:39,003,1.0
cv761_13769.txt:31,010,1.0
cv666_20301.txt:4,001,1.0
cv963_7208.txt:23,001,1.0
cv750_10606.txt:11,000,1.0
cv921_13988.txt:21,001,1.0
cv226_26692.txt:28,008,1.0
cv133_18065.txt:9,019,1.0
cv965_26688.txt:25,009,1.0
cv730_10729.txt:3,009,1.0
cv874_12182.txt:0,010,1.0
cv874_12182.txt:35,003,1.0
cv875_5622.txt:7,000,1.0
cv605_12730.txt:8,010,1.0
cv764_12701.txt:7,010,1.0
cv934_20426.txt:23,004,1.0
cv394_5311.txt:3,006,1.0
cv394_5311.txt:38,004,1.0
cv323_29633.txt:6,008,1.0
cv009_29417.txt:6,001,1.0
cv009_29417.txt:41,009,1.0
cv883_27621.txt:27,001,1.0
cv093_15606.txt:6,000,1.0
cv027_26270.txt:32,003,1.0
cv127_16451.txt:24,010,1.0
cv486_9788.txt:25,004,1.0
cv486_9788.txt:60,000,1.0
cv213_20300.txt:11,010,1.0
cv322_21820.txt:26,008,1.0
cv800_13494.txt:11,000,1.0
cv488_21453.txt:18,005,1.0
cv771_28466.txt:10,000,1.0
cv146_19587.txt:18,012,1.0
cv684_12727.txt:7,010,1.0
cv048_18380.txt:12,004,1.0
cv421_9752.txt:26,000,1.0
cv067_21192.txt:27,000,1.0
cv166_11959.txt:6,001,1.0
cv166_11959.txt:41,004,1.0
cv533_9843.txt:31,008,1.0
cv295_17060.txt:7,006,1.0
cv295_17060.txt:42,001,1.0
cv798_24779.txt:24,000,1.0
cv504_29120.txt:2,013,1.0
cv954_19932.txt:10,019,1.0
cv927_11471.txt:15,010,1.0
cv942_18509.txt:8,000,1.0
cv718_12227.txt:9,000,1.0
